dt,Open,High,Low,Close,Volume
2026-03-05 08:00:00,5.31,5.39,5.29,5.38,149896520.0
2026-03-05 12:00:00,5.39,5.4,5.37,5.39,99741510.0
2026-03-06 08:00:00,5.37,5.42,5.35,5.37,130342601.0
2026-03-06 12:00:00,5.38,5.4,5.37,5.39,64604675.0
2026-03-09 08:00:00,5.37,5.41,5.36,5.37,150129490.0
2026-03-09 12:00:00,5.38,5.39,5.35,5.36,98814126.0
2026-03-10 08:00:00,5.35,5.35,5.31,5.33,126670310.0
2026-03-10 12:00:00,5.32,5.35,5.31,5.33,77200301.0
2026-03-11 08:00:00,5.33,5.34,5.3,5.33,72091457.0
2026-03-11 12:00:00,5.33,5.36,5.32,5.36,64563361.0
2026-03-12 08:00:00,5.35,5.38,5.33,5.35,97117661.0
2026-03-12 12:00:00,5.36,5.38,5.35,5.37,67168587.0
2026-03-13 08:00:00,5.37,5.4,5.33,5.39,124667211.0
2026-03-13 12:00:00,5.39,5.42,5.38,5.39,113328547.0
2026-03-16 08:00:00,5.39,5.42,5.37,5.41,127122416.0
2026-03-16 12:00:00,5.42,5.42,5.38,5.4,79802464.0
2026-03-17 08:00:00,5.4,5.49,5.38,5.46,192866493.0
2026-03-17 12:00:00,5.46,5.5,5.46,5.5,169522283.0
2026-03-18 08:00:00,5.5,5.54,5.46,5.49,201916372.0
2026-03-18 12:00:00,5.49,5.51,5.46,5.5,96193659.0
2026-03-19 08:00:00,5.48,5.56,5.48,5.52,218889075.0
2026-03-19 12:00:00,5.53,5.55,5.51,5.53,137638500.0
2026-03-20 08:00:00,5.52,5.58,5.49,5.55,148181161.0
2026-03-20 12:00:00,5.54,5.55,5.5,5.51,111195891.0
2026-03-23 08:00:00,5.49,5.5,5.36,5.36,217992593.0
2026-03-23 12:00:00,5.36,5.39,5.32,5.39,215155887.0
2026-03-24 08:00:00,5.38,5.48,5.37,5.45,178652415.0
2026-03-24 12:00:00,5.46,5.49,5.44,5.47,122291890.0
2026-03-25 08:00:00,5.46,5.52,5.38,5.51,178019931.0
2026-03-25 12:00:00,5.51,5.55,5.49,5.55,139221049.0
2026-03-26 08:00:00,5.53,5.59,5.52,5.56,115432264.0
2026-03-26 12:00:00,5.56,5.6,5.56,5.58,159619053.0
2026-03-27 08:00:00,5.57,5.6,5.56,5.57,121259721.0
2026-03-27 12:00:00,5.57,5.59,5.56,5.57,96170833.0
2026-03-30 08:00:00,5.55,5.66,5.55,5.65,168254147.0
2026-03-30 12:00:00,5.65,5.68,5.64,5.67,121378894.0
2026-03-31 08:00:00,5.67,5.9,5.67,5.87,435093890.0
2026-03-31 12:00:00,5.86,5.91,5.85,5.87,217160200.0
2026-04-01 08:00:00,5.89,5.95,5.85,5.92,197593444.0
2026-04-01 12:00:00,5.91,5.92,5.85,5.87,145595825.0
2026-04-02 08:00:00,5.87,5.97,5.84,5.95,177354092.0
2026-04-02 12:00:00,5.95,5.96,5.92,5.94,115570096.0
2026-04-03 08:00:00,5.95,5.96,5.81,5.83,135634080.0
2026-04-03 12:00:00,5.83,5.83,5.78,5.82,103580909.0
2026-04-07 08:00:00,5.82,5.84,5.77,5.83,136277228.0
2026-04-07 12:00:00,5.83,5.84,5.75,5.8,114719122.0
2026-04-08 08:00:00,5.77,5.78,5.63,5.73,193982622.0
2026-04-08 12:00:00,5.73,5.76,5.71,5.74,120935321.0
2026-04-09 08:00:00,5.74,5.77,5.68,5.7,134302639.0
2026-04-09 12:00:00,5.71,5.71,5.67,5.69,89232400.0
2026-04-10 08:00:00,5.68,5.68,5.62,5.65,110831937.0
2026-04-10 12:00:00,5.64,5.65,5.63,5.65,66794421.0
2026-04-13 08:00:00,5.65,5.67,5.58,5.67,128589007.0
2026-04-13 12:00:00,5.67,5.69,5.63,5.69,71663799.0
2026-04-14 08:00:00,5.66,5.72,5.65,5.68,107245500.0
2026-04-14 12:00:00,5.67,5.74,5.67,5.73,80820950.0
2026-04-15 08:00:00,5.71,5.79,5.7,5.76,118798443.0
2026-04-15 12:00:00,5.76,5.82,5.76,5.79,112204791.0
2026-04-16 08:00:00,5.8,5.87,5.77,5.77,120672263.0
2026-04-16 12:00:00,5.78,5.8,5.76,5.79,68371540.0
2026-04-17 08:00:00,5.77,5.82,5.75,5.77,89028050.0
2026-04-17 12:00:00,5.78,5.78,5.75,5.77,64139963.0
2026-04-20 08:00:00,5.75,5.92,5.74,5.88,183201269.0
2026-04-20 12:00:00,5.87,5.9,5.87,5.9,74826704.0
2026-04-21 08:00:00,5.89,5.97,5.89,5.93,139739230.0
2026-04-21 12:00:00,5.92,5.94,5.9,5.93,65642838.0
2026-04-22 08:00:00,5.93,5.95,5.84,5.86,98145230.0
2026-04-22 12:00:00,5.87,5.87,5.83,5.84,63533014.0
2026-04-23 08:00:00,5.83,5.88,5.8,5.84,102748686.0
2026-04-23 12:00:00,5.84,5.86,5.81,5.82,56090500.0
2026-04-24 08:00:00,5.82,5.84,5.78,5.8,91797292.0
2026-04-24 12:00:00,5.81,5.81,5.78,5.81,56650483.0
2026-04-27 08:00:00,5.8,5.84,5.77,5.77,94300910.0
2026-04-27 12:00:00,5.78,5.79,5.75,5.76,72516246.0
2026-04-28 08:00:00,5.74,5.8,5.73,5.76,84043367.0
2026-04-28 12:00:00,5.76,5.82,5.75,5.81,80712729.0
2026-04-29 08:00:00,5.81,5.83,5.73,5.81,138166681.0
2026-04-29 12:00:00,5.81,5.82,5.77,5.79,79841935.0
2026-04-30 08:00:00,5.8,5.85,5.73,5.75,157998425.0
2026-04-30 12:00:00,5.74,5.8,5.74,5.75,94824908.0
2026-05-06 08:00:00,5.75,5.75,5.64,5.65,165010771.0
2026-05-06 12:00:00,5.66,5.71,5.65,5.71,102940103.0
2026-05-07 08:00:00,5.71,5.76,5.69,5.7,101961460.0
2026-05-07 12:00:00,5.7,5.71,5.68,5.69,72887061.0
2026-05-08 08:00:00,5.7,5.75,5.66,5.69,102621293.0
2026-05-08 12:00:00,5.69,5.7,5.66,5.68,62044710.0
2026-05-11 08:00:00,5.67,5.68,5.61,5.62,116040739.0
2026-05-11 12:00:00,5.62,5.69,5.61,5.68,113190752.0
2026-05-12 08:00:00,5.68,5.78,5.67,5.76,179790090.0
2026-05-12 12:00:00,5.76,5.77,5.72,5.74,69913811.0
2026-05-13 08:00:00,5.75,5.77,5.71,5.72,103557910.0
2026-05-13 12:00:00,5.72,5.73,5.69,5.72,69826801.0
2026-05-14 08:00:00,5.71,5.83,5.7,5.81,185060941.0
2026-05-14 12:00:00,5.8,5.81,5.75,5.76,88366704.0
2026-05-15 08:00:00,5.76,5.81,5.69,5.78,169256324.0
2026-05-15 12:00:00,5.78,5.8,5.75,5.79,100685871.0
2026-05-18 08:00:00,5.79,5.82,5.76,5.81,119562698.0
2026-05-18 12:00:00,5.82,5.82,5.76,5.79,74525690.0
2026-05-19 08:00:00,5.8,5.9,5.79,5.86,189935581.0
2026-05-19 12:00:00,5.86,5.87,5.81,5.83,81953144.0
2026-05-20 08:00:00,5.83,5.84,5.75,5.76,102832645.0
2026-05-20 12:00:00,5.76,5.76,5.7,5.7,104204673.0
2026-05-21 08:00:00,5.71,5.83,5.66,5.82,191544564.0
2026-05-21 12:00:00,5.81,5.84,5.78,5.8,134492194.0
2026-05-22 08:00:00,5.79,5.86,5.71,5.84,190928908.0
2026-05-22 12:00:00,5.85,5.88,5.83,5.86,119703922.0
2026-05-25 08:00:00,5.84,5.94,5.83,5.9,161438587.0
2026-05-25 12:00:00,5.9,5.93,5.88,5.9,85229764.0
2026-05-26 08:00:00,5.88,5.98,5.87,5.97,183255281.0
2026-05-26 12:00:00,5.96,5.98,5.91,5.91,109290948.0
2026-05-27 08:00:00,5.9,5.98,5.88,5.89,146540995.0
2026-05-27 12:00:00,5.88,5.89,5.81,5.85,110392571.0
2026-05-28 08:00:00,5.84,5.93,5.82,5.84,160673127.0
2026-05-28 12:00:00,5.84,5.85,5.79,5.81,106642170.0
2026-05-29 08:00:00,5.8,5.84,5.76,5.82,140770410.0
2026-05-29 12:00:00,5.82,5.91,5.82,5.86,199907890.0
